x,y,inner_offset,outer_offset
919.2911425732185,0.7572157750794624,6.0,6.0
920.7751237880987,0.8113278048927851,6.0,6.0
922.2574255754621,0.8647746193771532,6.0,6.0
923.7380978969733,0.9175575133936816,6.0,6.0
925.217190714296,0.9696777818034963,6.0,6.0
926.6947539890944,1.021136719467713,6.0,6.0
928.1708376830321,1.07193562124745,6.0,6.0
929.6454917577732,1.1220757820038263,6.0,6.0
931.1187661749818,1.1715584965979609,6.0,6.0
932.5907108963218,1.220385059890972,6.0,6.0
934.061375883457,1.268556766743979,6.0,6.0
935.5308110980516,1.3160749120181008,6.0,6.0
936.9990665017691,1.3629407905744528,6.0,6.0
938.4661920562742,1.40915569727416,6.0,6.0
939.9322377232302,1.4547209269783383,6.0,6.0
941.3972534643015,1.4996377745481067,6.0,6.0
942.8612892411517,1.5439075348445832,6.0,6.0
944.3243950154449,1.5875315027288877,6.0,6.0
945.7866207488453,1.6305109730621385,6.0,6.0
947.2480164030165,1.6728472407054542,6.0,6.0
948.7086319396227,1.714541600519954,6.0,6.0
950.1685173203277,1.7555953473667538,6.0,6.0
951.6277225067954,1.7960097761069782,6.0,6.0
953.0862974606903,1.8357861816017431,6.0,6.0
954.5442921436755,1.8749258587121669,6.0,6.0
956.0017565174159,1.913430102299369,6.0,6.0
957.4587405435745,1.9513002072244678,6.0,6.0
958.9152941838161,1.9885374683485824,6.0,6.0
960.371467399804,2.0251431805328317,6.0,6.0
961.8273101532027,2.061118638638334,6.0,6.0
963.2828724056757,2.0964651375262067,6.0,6.0
964.7382041188873,2.131183972057572,6.0,6.0
966.1933552545013,2.1652764370935476,6.0,6.0
967.6483757741817,2.1987438274952518,6.0,6.0
969.1033156395924,2.2315874381238032,6.0,6.0
970.5582248123975,2.263808563840321,6.0,6.0
972.0131532542608,2.2954084995059243,6.0,6.0
973.4681509268465,2.3263885399817315,6.0,6.0
974.9232677918183,2.3567499801288614,6.0,6.0
976.3785538108403,2.386494114808432,6.0,6.0
977.8340589455761,2.415622238881562,6.0,6.0
979.2898331576903,2.444135647209373,6.0,6.0
980.7459264088463,2.4720356346529813,6.0,6.0
982.2023886607086,2.4993234960735076,6.0,6.0
983.6592698749407,2.526000526332069,6.0,6.0
985.1166200132068,2.552068020289785,6.0,6.0
986.5744890371706,2.577527272807774,6.0,6.0
988.0329269084964,2.602379578747156,6.0,6.0
989.4919835888479,2.626626232969048,6.0,6.0
990.9517090398892,2.6502685303345688,6.0,6.0
992.4121532232841,2.6733077657048394,6.0,6.0
993.8733661006969,2.6957452339409773,6.0,6.0
995.3353976337911,2.717582229904102,6.0,6.0
996.7982977842311,2.738820048455332,6.0,6.0
998.2621165136804,2.759459984455785,6.0,6.0
999.7269037838034,2.779503332766581,6.0,6.0
1001.1927095562639,2.7989513882488386,6.0,6.0
1002.6595837927259,2.8178054457636765,6.0,6.0
1004.1275764548532,2.836066800172214,6.0,6.0
1005.5967375043098,2.8537367463355685,6.0,6.0
1007.0671169027598,2.87081657911486,6.0,6.0
1008.538764611867,2.887307593371208,6.0,6.0
1010.0117305932953,2.9032110839657275,6.0,6.0
1011.486064808709,2.9185283457595435,6.0,6.0
1012.9618172197718,2.9332606736137707,6.0,6.0
1014.4390377881477,2.947409362389529,6.0,6.0
1015.9177764755008,2.9609757069479374,6.0,6.0
1017.3980832434949,2.973961002150114,6.0,6.0
1018.8800080537939,2.986366542857178,6.0,6.0
1020.3636008680619,2.998193623930248,6.0,6.0
1021.8489116479628,3.0094435402304436,6.0,6.0
1023.3359903551606,3.0201175866188823,6.0,6.0
1024.8248869513193,3.0302170579566847,6.0,6.0
1026.3156513981028,3.039743249104968,6.0,6.0
1027.808333657175,3.0486974549248513,6.0,6.0
1029.3029836901997,3.0570809702774544,6.0,6.0
1030.7996514588413,3.064895090023895,6.0,6.0
1032.2983869247637,3.072141109025292,6.0,6.0
1033.7992400496307,3.0788203221427657,6.0,6.0
1035.3022607951057,3.084934024237433,6.0,6.0
1036.8074991228539,3.090483510170414,6.0,6.0
1038.3150049945382,3.095470074802826,6.0,6.0
1039.8248283718228,3.099895012995789,6.0,6.0
1041.337019216372,3.1037596196104227,6.0,6.0
1042.8516274898495,3.107065189507845,6.0,6.0
1044.3687031539196,3.109813017549173,6.0,6.0
1045.8882961702457,3.1120043985955292,6.0,6.0
1047.4104565004923,3.113640627508029,6.0,6.0
1048.9352341063227,3.114722999147793,6.0,6.0
1050.4626789494014,3.1152528083759403,6.0,6.0
1051.9928409913923,3.115231350053589,6.0,6.0
1053.525770193959,3.1146599190418573,6.0,6.0
1055.0615165187662,3.1135398102018645,6.0,6.0
1056.6001299274772,3.11187231839473,6.0,6.0
1058.1416603817563,3.1096587384815724,6.0,6.0
1059.6861578432672,3.10690036532351,6.0,6.0
1061.2336722736738,3.103598493781662,6.0,6.0
1062.7842536346404,3.099754418717148,6.0,6.0
1064.337951887831,3.0953694349910856,6.0,6.0
1065.894816994909,3.0904448374645948,6.0,6.0
1067.4548989175387,3.084981920998792,6.0,6.0
1069.0182476173843,3.078981980454798,6.0,6.0
1070.5849130561094,3.072446310693733,6.0,6.0
1072.154945195378,3.0653762065767127,6.0,6.0
1073.7283939968545,3.057772962964857,6.0,6.0
1075.3053094222023,3.0496378747192856,6.0,6.0
1076.885741433086,3.0409722367011165,6.0,6.0
1078.4697399911688,3.03177734377147,6.0,6.0
1080.0573550581148,3.022054490791462,6.0,6.0
1081.6486365955884,3.011804972622214,6.0,6.0
1083.2436345652534,3.001030084124843,6.0,6.0
1084.8423989287733,2.98973112016047,6.0,6.0
1086.444979647813,2.9779093755902113,6.0,6.0
1088.0514266840353,2.965566145275188,6.0,6.0
1089.6617899991052,2.952702724076518,6.0,6.0
1091.276119554686,2.9393204068553187,6.0,6.0
1092.894465312442,2.925420488472712,6.0,6.0
1094.5168772340367,2.9110042637898146,6.0,6.0
1096.1434052811346,2.8960730276677458,6.0,6.0
1097.7740994153999,2.8806280749676225,6.0,6.0
1099.4090095984957,2.864670700550565,6.0,6.0
1101.0481857920863,2.8482021992776945,6.0,6.0
1102.691677957836,2.831223866010126,6.0,6.0
1104.3395360574082,2.813736995608982,6.0,6.0
1105.9918100524674,2.795742882935377,6.0,6.0
1107.6485499046773,2.7772428228504342,6.0,6.0
1109.3098055757018,2.7582381102152684,6.0,6.0
1110.975627027205,2.738730039891003,6.0,6.0
1112.6460642208508,2.718719906738752,6.0,6.0
1114.3211671183033,2.698209005619638,6.0,6.0
1116.0009856812262,2.6771986313947767,6.0,6.0
1117.6855698712834,2.655690078925291,6.0,6.0
1119.3749696501393,2.6336846430722938,6.0,6.0
1121.0692349794576,2.611183618696911,6.0,6.0
1122.7684158209022,2.5881883006602546,6.0,6.0
1124.472562136137,2.5646999838234494,6.0,6.0
1126.181723886826,2.5407199630476116,6.0,6.0
1127.8959510346333,2.516249533193859,6.0,6.0
1129.615293541223,2.49128998912331,6.0,6.0
1131.3398013682588,2.465842625697087,6.0,6.0
1133.0695244774047,2.439908737776303,6.0,6.0
1134.8045128303247,2.4134896202220832,6.0,6.0
1136.5448163886826,2.386586567895541,6.0,6.0
1138.2904851141425,2.359200875657799,6.0,6.0
1140.0415689683687,2.3313338383699747,6.0,6.0
1141.7981179130245,2.3029867508931865,6.0,6.0
1143.5601819097744,2.274160908088555,6.0,6.0
1145.3278109202818,2.244857604817199,6.0,6.0
1147.1010549062114,2.2150781359402356,6.0,6.0
1148.8799638292267,2.1848237963187804,6.0,6.0
1150.6645876509915,2.1540958808139608,6.0,6.0
1152.4549763331702,2.122895684286887,6.0,6.0
1154.2511798374264,2.091224501598684,6.0,6.0
1156.0532481254245,2.0590836276104647,6.0,6.0
1157.8612311588276,2.0264743571833597,6.0,6.0
1159.6751788993004,1.993397985178473,6.0,6.0
1161.4951413085068,1.9598558064569322,6.0,6.0
1163.3211683481106,1.9258491158798503,6.0,6.0
1165.153309979776,1.891379208308352,6.0,6.0
1166.9916161651668,1.8564473786035522,6.0,6.0
1168.8361368659464,1.8210549216265741,6.0,6.0
1170.68692204378,1.7852031322385316,6.0,6.0
1172.5440216603306,1.7488933053005473,6.0,6.0
1174.4074856772618,1.712126735673736,6.0,6.0
1176.2773640562389,1.6749047182192203,6.0,6.0
1178.153706758925,1.6372285477981172,6.0,6.0
1180.036563746984,1.5990995192715456,6.0,6.0
1181.92598498208,1.5605189275006275,6.0,6.0
1183.822020425877,1.5214880673464755,6.0,6.0
1185.724720040039,1.4820082336702127,6.0,6.0
1187.6341337862304,1.442080721332957,6.0,6.0
1189.550311626114,1.40170682519583,6.0,6.0
1191.4733035213544,1.3608878401199498,6.0,6.0
1193.403159433616,1.3196250609664306,6.0,6.0
1195.3399293245625,1.2779197825963897,6.0,6.0
1197.2836631558573,1.2357732998709534,6.0,6.0
1199.234410889165,1.1931869076512367,6.0,6.0
1201.1922224861494,1.1501619007983581,6.0,6.0
1203.1571479084744,1.1066995741734373,6.0,6.0
1205.1292371178042,1.062801222637594,6.0,6.0
1207.108540075802,1.018468141051944,6.0,6.0
1209.0951067441324,0.9737016242776115,6.0,6.0
1211.0889870844594,0.9285029671757095,6.0,6.0
1213.0902310584468,0.8828734646073608,6.0,6.0
1215.0988886277587,0.8368144114336806,6.0,6.0
1217.1150097540587,0.790327102515793,6.0,6.0
1219.1386443990111,0.7434128327148095,6.0,6.0
1221.1698425242798,0.6960728968918566,6.0,6.0
1223.2086540915284,0.648308589908047,6.0,6.0
1225.2551290624215,0.6001212066245039,6.0,6.0
1227.3093173986224,0.5515120419023507,6.0,6.0
1229.3712690617956,0.5024823906026941,6.0,6.0
1231.4410340136046,0.4530335475866569,6.0,6.0
1233.518662215714,0.40316680771535895,6.0,6.0
1235.6042036297872,0.35288346584992314,6.0,6.0
1237.697708217488,0.3021848168514627,6.0,6.0
1239.7992259404814,0.2510721555811004,6.0,6.0
1241.9088067604303,0.1995467768999526,6.0,6.0
1244.0265006389989,0.14760997566913892,6.0,6.0
1246.1523575378515,0.0952630467497757,6.0,6.0
1248.2864274186513,0.04250728500298928,6.0,6.0
1250.4287546771816,-0.010652880782709928,6.0,6.0
1252.5782011475007,-0.0635471681664331,6.0,6.0
1254.7309889368414,-0.11401896912012516,6.0,6.0
1256.8829827823445,-0.15971045467605752,6.0,6.0
1259.0300474211501,-0.19826379586650167,6.0,6.0
1261.1680475903988,-0.227321163723729,6.0,6.0
1263.2928480272315,-0.2445247292800109,6.0,6.0
1265.4003134687882,-0.24751666356761895,6.0,6.0
1267.4863086522093,-0.2339391376188275,6.0,6.0
1269.5466983146357,-0.20143432246590476,6.0,6.0
1271.577347193208,-0.14764438914112266,6.0,6.0
1273.5741200250663,-0.07021150867675252,6.0,6.0
1275.5328815473515,0.03322214789493394,6.0,6.0
1277.4494964972039,0.16501440954166535,6.0,6.0
1279.3198296117637,0.32752310523117056,6.0,6.0
1281.139745628172,0.5231060639311776,6.0,6.0
1282.9051092835687,0.7541211146094159,6.0,6.0
1284.6117853150947,1.0229260862336127,6.0,6.0
1286.2556384598904,1.331878807771498,6.0,6.0
1287.832533455096,1.6833371081907997,6.0,6.0
1289.3383350378526,2.0796588164592458,6.0,6.0
1290.7689079452998,2.5232017615445663,6.0,6.0
1292.120116914579,3.016323772414488,6.0,6.0
1293.3878266828306,3.561382678036741,6.0,6.0
1294.5679019871945,4.160736307379054,6.0,6.0
1295.656207564812,4.816742489409153,6.0,6.0
1296.6486081528224,5.531759053094666,6.0,6.0
1297.5409684883675,6.308143827403519,6.0,6.0
1298.3291533085871,7.148254641303344,6.0,6.0
1299.009027350622,8.05444932376187,6.0,6.0
1299.5764553516121,9.029085703746828,6.0,6.0
1300.027302501933,10.074521212154522,6.0,6.0
1300.35911354896,11.191638140747264,6.0,6.0
1300.5748997233923,12.376517620343456,6.0,6.0
1300.6787825146348,13.624265651971664,6.0,6.0
1300.6748834120917,14.92998823666044,6.0,6.0
1300.567323905168,16.288791375438347,6.0,6.0
1300.360225483268,17.695781069333947,6.0,6.0
1300.0577096357968,19.14606331937579,6.0,6.0
1299.663897852159,20.634744126592448,6.0,6.0
1299.182911621759,22.156929492012473,6.0,6.0
1298.6188724340018,23.707725416664424,6.0,6.0
1297.975901778292,25.28223790157686,6.0,6.0
1297.2581211440338,26.87557294777835,6.0,6.0
1296.4696520206328,28.482836556297215,6.0,6.0
1295.6146158974927,30.099134728162458,6.0,6.0
1294.6971342640188,31.719573464402444,6.0,6.0
1293.7213286096153,33.3392587660457,6.0,6.0
1292.6913204236876,34.95329663412081,6.0,6.0
1291.611231195639,36.556793069656315,6.0,6.0
1290.485182414876,38.1448540736808,6.0,6.0
1289.3172955708014,39.71258564722279,6.0,6.0
1288.1116921528214,41.255093791310856,6.0,6.0
1286.87249365034,42.767484506973574,6.0,6.0
1285.6038215527617,44.24486379523948,6.0,6.0
1284.3097973494916,45.682337657137154,6.0,6.0
1282.994542529934,47.07501209369515,6.0,6.0
1281.6621785834936,48.41799310594202,6.0,6.0
1280.3168269995754,49.70638669490633,6.0,6.0
1278.9623034410115,50.93573863980328,6.0,6.0
1277.599895625678,52.10522990118652,6.0,6.0
1276.2296442961303,53.215834588390955,6.0,6.0
1274.8515814134723,54.26853943846713,6.0,6.0
1273.465738938807,55.264331188465995,6.0,6.0
1272.0721488332367,56.204196575438104,6.0,6.0
1270.670843057866,57.08912233643412,6.0,6.0
1269.261853573797,57.92009520850474,6.0,6.0
1267.8452123421337,58.698101928700645,6.0,6.0
1266.4209513239794,59.42412923407251,6.0,6.0
1264.9891024804374,60.09916386167101,6.0,6.0
1263.5496977726107,60.724192548546846,6.0,6.0
1262.1027691616023,61.30020203175069,6.0,6.0
1260.648348608516,61.828179048333226,6.0,6.0
1259.186468074455,62.309110335345125,6.0,6.0
1257.7171595205223,62.74398262983708,6.0,6.0
1256.2404549078217,63.133782668859766,6.0,6.0
1254.7563861974559,63.479497189463885,6.0,6.0
1253.2649853505281,63.782112928700094,6.0,6.0
1251.766284328142,64.04261662361908,6.0,6.0
1250.260315091401,64.26199501127155,6.0,6.0
1248.7471096014078,64.44123482870815,6.0,6.0
1247.2266998192663,64.58132281297955,6.0,6.0
1245.6991177060793,64.6832457011365,6.0,6.0
1244.1643952229504,64.74799023022962,6.0,6.0
1242.6225643309824,64.77654313730962,6.0,6.0
1241.073656991279,64.76989115942719,6.0,6.0
1239.5177051649432,64.72902103363299,6.0,6.0
1237.9547408130784,64.65491949697771,6.0,6.0
1236.384795896788,64.54857328651202,6.0,6.0
1234.8079023771752,64.41096913928662,6.0,6.0
1233.2240922153433,64.24309379235217,6.0,6.0
1231.6333973723952,64.04593398275938,6.0,6.0
1230.0358498094347,63.82047644755892,6.0,6.0
1228.4314814875647,63.56770792380148,6.0,6.0
1226.8203243678888,63.28861514853771,6.0,6.0
1225.2024104115098,62.98418485881833,6.0,6.0
1223.5777715795316,62.655403791694,6.0,6.0
1221.9464398330572,62.30325868421539,6.0,6.0
1220.3084471331897,61.928736273433216,6.0,6.0
1218.6638254410325,61.5328232963982,6.0,6.0
1217.0126067176889,61.11650649016091,6.0,6.0
1215.3548229242617,60.68077259177208,6.0,6.0
1213.690506021855,60.22660833828242,6.0,6.0
1212.0196879715718,59.755000466742565,6.0,6.0
1210.342400734515,59.26693571420324,6.0,6.0
1208.6586762717877,58.763400817715095,6.0,6.0
1206.968546544494,58.24538251432882,6.0,6.0
1205.2720435137371,57.71386754109511,6.0,6.0
1203.5691991406197,57.169842635064626,6.0,6.0
1201.860045386245,56.61429453328807,6.0,6.0
1200.144614211717,56.04820997281613,6.0,6.0
1198.4229375781385,55.47257569069947,6.0,6.0
1196.6950474466125,54.88837842398876,6.0,6.0
1194.9609757782428,54.296604909734725,6.0,6.0
1193.2207545341325,53.69824188498799,6.0,6.0
1191.4744156753848,53.09427608679927,6.0,6.0
1189.721991163103,52.48569425221926,6.0,6.0
1187.9635129583908,51.8734831182987,6.0,6.0
1186.1990130223505,51.25862942208813,6.0,6.0
1184.428523316086,50.64211990063828,6.0,6.0
1182.6520758007007,50.024941290999855,6.0,6.0
1180.8697024372977,49.40808033022352,6.0,6.0
1179.0814351869803,48.79252375536,6.0,6.0
1177.2873060108516,48.17925830345993,6.0,6.0
1175.487346870015,47.569270711574,6.0,6.0
1173.6815897255735,46.963547716752906,6.0,6.0
1171.8700665386311,46.36307605604736,6.0,6.0
1170.0528092702903,45.76884246650798,6.0,6.0
1168.229849881655,45.18183368518547,6.0,6.0
1166.401220333828,44.60303644913051,6.0,6.0
1164.5669525879127,44.033437495393805,6.0,6.0
1162.7270786050121,43.47402356102602,6.0,6.0
1160.8816303462302,42.92578138307782,6.0,6.0
1159.0306397726697,42.38969769859992,6.0,6.0
1157.174138845434,41.86675924464302,6.0,6.0
1155.3121595256266,41.35795275825774,6.0,6.0
1153.4447337743509,40.864264976494866,6.0,6.0
1151.571893552709,40.38668263640491,6.0,6.0
1149.693670927399,39.92619170508785,6.0,6.0
1147.8101359574198,39.483501123037286,6.0,6.0
1145.9214528371488,39.05863342844302,6.0,6.0
1144.0278000894584,38.65150668110295,6.0,6.0
1142.1293562372227,38.262038940815,6.0,6.0
1140.226299803315,37.8901482673771,6.0,6.0
1138.3188093106082,37.53575272058714,6.0,6.0
1136.4070632819755,37.19877036024307,6.0,6.0
1134.4912402402904,36.87911924614279,6.0,6.0
1132.5715187084265,36.57671743808421,6.0,6.0
1130.6480772092566,36.29148299586527,6.0,6.0
1128.7210942656538,36.02333397928387,6.0,6.0
1126.790748400492,35.77218844813793,6.0,6.0
1124.857218136644,35.537964462225375,6.0,6.0
1122.9206819969831,35.32058008134413,6.0,6.0
1120.9813185043831,35.11995336529209,6.0,6.0
1119.039306181717,34.93600237386722,6.0,6.0
1117.0948235518574,34.76864516686736,6.0,6.0
1115.1480491376785,34.61779980409048,6.0,6.0
1113.1991614620529,34.48338434533449,6.0,6.0
1111.2483390478544,34.3653168503973,6.0,6.0
1109.2957604179562,34.26351537907684,6.0,6.0
1107.341604095231,34.17789799117103,6.0,6.0
1105.3860486025528,34.10838274647777,6.0,6.0
1103.4292724627946,34.05488770479499,6.0,6.0
1101.4714541988296,34.01733092592061,6.0,6.0
1099.512772333531,33.99563046965254,6.0,6.0
1097.5534053897723,33.989704395788706,6.0,6.0
1095.593531890427,33.99947076412701,6.0,6.0
1093.6333303583679,34.02484763446539,6.0,6.0
1091.672979316468,34.06575306660176,6.0,6.0
1089.7126572876016,34.12210512033402,6.0,6.0
1087.7525427946412,34.19382185546011,6.0,6.0
1085.79281436046,34.28082133177794,6.0,6.0
1083.8336505079321,34.383021609085404,6.0,6.0
1081.87522975993,34.50034074718046,6.0,6.0
1079.9177306393271,34.63269680586101,6.0,6.0
1077.9613316689968,34.78000784492496,6.0,6.0
1076.0062113718125,34.94219192417025,6.0,6.0
1074.0525482706469,35.11916710339478,6.0,6.0
1072.100520888374,35.31085144239647,6.0,6.0
1070.1503077478665,35.51716300097325,6.0,6.0
1068.2020873719985,35.73801983892302,6.0,6.0
1066.2560382836423,35.973340016043714,6.0,6.0
1064.3123390056717,36.22304159213324,6.0,6.0
1062.37116806096,36.48704262698952,6.0,6.0
1060.43270397238,36.76526118041048,6.0,6.0
1058.4971252628054,37.05761531219401,6.0,6.0
1056.5646104551097,37.364023082138054,6.0,6.0
1054.6353380721655,37.68440255004053,6.0,6.0
1052.7094866368468,38.018671775699346,6.0,6.0
1050.7872346720264,38.36674881891241,6.0,6.0
1048.868760700578,38.728551739477666,6.0,6.0
1046.9542432453745,39.103998597192955,6.0,6.0
1045.0438608292889,39.493007451856315,6.0,6.0
1043.137791975195,39.89549636326559,6.0,6.0
1041.2362152059661,40.31138339121873,6.0,6.0
1039.3393090444752,40.74058659551365,6.0,6.0
1037.4472520135953,41.18302403594823,6.0,6.0
1035.5602226362005,41.638613772320426,6.0,6.0
1033.6783994351633,42.10727386442814,6.0,6.0
1031.8019609333573,42.58892237206929,6.0,6.0
1029.931085653656,43.08347735504179,6.0,6.0
1028.0659521189323,43.59085687314357,6.0,6.0
1026.2067388520597,44.11097898617255,6.0,6.0
1024.3536243759113,44.643761753926626,6.0,6.0
1022.5067872133604,45.189123236203734,6.0,6.0
1020.6664058872806,45.74698149280181,6.0,6.0
1018.8326589205446,46.31725458351872,6.0,6.0
1017.0057248360263,46.899860568152405,6.0,6.0
1015.1857821565985,47.49471750650081,6.0,6.0
1013.3730094051349,48.10174345836175,6.0,6.0
1011.5675851045082,48.7208564835333,6.0,6.0
1009.7696877775923,49.35197464181329,6.0,6.0
1007.9794959472599,49.99501599299967,6.0,6.0
1006.1971881363846,50.649898596890324,6.0,6.0
1004.4229428678397,51.31654051328319,6.0,6.0
1002.6569386644983,51.99485980197619,6.0,6.0
1000.8993540492338,52.68477452276721,6.0,6.0
999.1503675449196,53.38620273545422,6.0,6.0
997.4101576744287,54.099062499835085,6.0,6.0
995.6789029606343,54.82327187570775,6.0,6.0
993.9567819264101,55.55874892287012,6.0,6.0
992.2439730946293,56.30541170112013,6.0,6.0
990.5406549881649,57.06317827025568,6.0,6.0
988.8470061298902,57.83196669007472,6.0,6.0
987.1632050426787,58.611695020375116,6.0,6.0
985.4894302494035,59.402281320954835,6.0,6.0
983.8258602729379,60.20364365161178,6.0,6.0
982.1726736361555,61.01570007214373,6.0,6.0
980.5300488619291,61.83836864234884,6.0,6.0
978.8981644731322,62.671567422024964,6.0,6.0
977.277198992638,63.515214470969944,6.0,6.0
975.6673309433197,64.36922784898174,6.0,6.0
974.0687388480508,65.23352561585827,6.0,6.0
972.4816012297043,66.10802583139744,6.0,6.0
970.9060966111538,66.99264655539719,6.0,6.0
969.3424035152724,67.8873058476554,6.0,6.0
967.7907004649334,68.79192176797001,6.0,6.0
966.25116598301,69.70641237613894,6.0,6.0
964.7239785923756,70.6306957319601,6.0,6.0
963.2093168159034,71.56468989523141,6.0,6.0
961.7073591764668,72.50831292575083,6.0,6.0
960.2182841969387,73.46148288331618,6.0,6.0
958.7422704001929,74.42411782772547,6.0,6.0
957.2794963091022,75.39613581877657,6.0,6.0
955.8301404465403,76.37745491626742,6.0,6.0
954.3943813353806,77.3679931799958,6.0,6.0
952.9723974984955,78.36766866975987,6.0,6.0
951.564367458759,79.37639944535746,6.0,6.0
950.1704697390442,80.39410356658644,6.0,6.0
948.7908828622243,81.42069909324476,6.0,6.0
947.4257853511727,82.45610408513033,6.0,6.0
946.0753557287627,83.50023660204108,6.0,6.0
944.7397725178674,84.55301470377489,6.0,6.0
943.4192142413604,85.61435645012972,6.0,6.0
942.1138594221145,86.68417990090344,6.0,6.0
940.8238865830032,87.76240311589405,6.0,6.0
939.5494742468999,88.84894415489939,6.0,6.0
938.2908009366778,89.94372107771738,6.0,6.0
937.0480451752103,91.04665194414599,6.0,6.0
935.8213854853703,92.1576548139831,6.0,6.0
934.6110003900313,93.27664774702666,6.0,6.0
933.4170684120668,94.40354880307451,6.0,6.0
932.2397680743499,95.53827604192469,6.0,6.0
931.0792778997536,96.68074752337503,6.0,6.0
929.9357764111517,97.83088130722327,6.0,6.0
928.8094421314169,98.98859545326772,6.0,6.0
927.7004535834228,100.15380802130609,6.0,6.0
926.6089892900428,101.32643707113631,6.0,6.0
925.5352277741499,102.50640066255627,6.0,6.0
924.4793475586174,103.69361685536401,6.0,6.0
923.4415271663187,104.8880037093573,6.0,6.0
922.4219451201271,106.08947928433409,6.0,6.0
921.4207799429159,107.29796164009232,6.0,6.0
920.4382101575583,108.51336883642995,6.0,6.0
919.4744142869274,109.73561893314485,6.0,6.0
918.5295708538968,110.96462999003492,6.0,6.0
917.6038583813396,112.20032006689812,6.0,6.0
916.697455392129,113.44260722353236,6.0,6.0
915.8105404091384,114.69140951973554,6.0,6.0
914.943291955241,115.94664501530559,6.0,6.0
914.0958885533103,117.20823177004038,6.0,6.0
913.2685087262192,118.47608784373794,6.0,6.0
912.4613309968414,119.75013129619592,6.0,6.0
911.67453388805,121.03028018721258,6.0,6.0
910.908295922718,122.31645257658576,6.0,6.0
910.1627956237188,123.60856652411327,6.0,6.0
909.438211513926,124.90654008959304,6.0,6.0
908.7347221162127,126.21029133282309,6.0,6.0
908.0525059534519,127.51973831360122,6.0,6.0
907.3917415485173,128.83479909172542,6.0,6.0
906.7526074242819,130.15539172699354,6.0,6.0
906.135282103619,131.48143427920357,6.0,6.0
905.5399441094022,132.8128448081534,6.0,6.0
904.966771964504,134.14954137364094,6.0,6.0
904.4159441917986,135.49144203546413,6.0,6.0
903.8876393141588,136.83846485342085,6.0,6.0
903.3820358544579,138.19052788730906,6.0,6.0
902.8993123355693,139.54754919692667,6.0,6.0
902.439647280366,140.90944684207153,6.0,6.0
902.0032192117216,142.27613888254163,6.0,6.0
901.5902066525093,143.64754337813469,6.0,6.0
901.2007881256021,145.02357838864899,6.0,6.0
900.8351421538736,146.40416197388228,6.0,6.0
900.493447260197,147.7892121936325,6.0,6.0
900.1758819674455,149.17864710769751,6.0,6.0
899.8826159329496,150.57238612291354,6.0,6.0
899.613494274368,151.97039795695838,6.0,6.0
899.3679517983973,153.37271367051602,6.0,6.0
899.1453969956627,154.77936832275736,6.0,6.0
898.9452383567905,156.19039697285322,6.0,6.0
898.766884372406,157.60583467997446,6.0,6.0
898.6097435331351,159.0257165032919,6.0,6.0
898.4732243296035,160.4500775019764,6.0,6.0
898.3567352524369,161.87895273519888,6.0,6.0
898.2596847922608,163.31237726213007,6.0,6.0
898.1814814397012,164.7503861419409,6.0,6.0
898.1215336853837,166.19301443380218,6.0,6.0
898.079250019934,167.6402971968848,6.0,6.0
898.0540389339776,169.09226949035937,6.0,6.0
898.0453089181406,170.54896637339718,6.0,6.0
898.0524684630483,172.01042290516884,6.0,6.0
898.0749260593266,173.47667414484522,6.0,6.0
898.1120901976012,174.94775515159716,6.0,6.0
898.1633693684979,176.4237009845955,6.0,6.0
898.2281720626422,177.9045467030111,6.0,6.0
898.3059067706599,179.39032736601484,6.0,6.0
898.3959819831766,180.8810780327775,6.0,6.0
898.4978061908184,182.37683376247,6.0,6.0
898.6107878842105,183.87762961426316,6.0,6.0
898.7343355539789,185.38350064732782,6.0,6.0
898.8678576907492,186.89448192083483,6.0,6.0
899.0107627851471,188.41060849395504,6.0,6.0
899.1624593277984,189.93191542585933,6.0,6.0
899.3223558093284,191.4584377757185,6.0,6.0
899.4898607203635,192.99021060270346,6.0,6.0
899.6643825515289,194.52726896598497,6.0,6.0
899.8453297934506,196.06964792473397,6.0,6.0
900.032110936754,197.61738253812103,6.0,6.0
900.2241344720647,199.1705078653175,6.0,6.0
900.420808890009,200.72905896549392,6.0,6.0
900.6215426812121,202.2930708978212,6.0,6.0
900.8257443363,203.8625787214702,6.0,6.0
901.032822345898,205.4376174956117,6.0,6.0
901.2421852006323,207.01822227941665,6.0,6.0
901.4532413911282,208.60442813205583,6.0,6.0
901.6653994080116,210.1962701127001,6.0,6.0
901.8780677419084,211.79378328052027,6.0,6.0
902.0906548834437,213.39700269468733,6.0,6.0
902.3025693232438,215.00596341437196,6.0,6.0
902.5132195519341,216.6207004987451,6.0,6.0
902.7220140601405,218.24124900697757,6.0,6.0
902.9283613384885,219.86764399824023,6.0,6.0
903.1316698776038,221.49992053170396,6.0,6.0
903.3313481681123,223.13811366653957,6.0,6.0
903.5268047006397,224.78225846191788,6.0,6.0
903.7174479658114,226.4323899770096,6.0,6.0
903.9026864542533,228.08854327098592,6.0,6.0
904.0819286565913,229.75075340301754,6.0,6.0
904.2545830634507,231.41905543227534,6.0,6.0
904.4200581654576,233.0934844179301,6.0,6.0
904.5777624532375,234.7740754191527,6.0,6.0
904.7271044174161,236.46086349511395,6.0,6.0
904.867492548619,238.15388370498476,6.0,6.0
904.998335337472,239.85317110793596,6.0,6.0
905.119041274601,241.55876076313837,6.0,6.0
